Date,ABBN,ADEN,BAER,CFR,CSGN,GEBN,GIVN,LHN,LONN,NESN,NOVN,ROG,SCMN,SGSN,SLHN,SREN,UBSG,UHR,ZURN,SIK,SMI
24/05/2017,24.38,72.8,51.25,80.9,13.55,450.6,2013,58.45,201.6,82.15,79.1,267.2,464.5,2320,322.6,87.6,15.84,386,286,6195,9035.09
23/05/2017,24.25,75.6,51.4,81.15,13.43,449.7,2013,58.7,201,82.65,79.05,267.9,464.4,2338,321.3,87.7,16.06,390.7,287,6135,9061.76
22/05/2017,24.37,75.15,52.25,81.3,13.499,448.5,2020,57.85,199.1,83.4,79.4,267.9,464.4,2345,321.7,87.85,15.93,390.4,286.5,6070,9084.78
19/05/2017,24.3,75,51.7,81.7,13.557,447.7,1994,54.4,197.8,82.35,78.75,267,456.4,2321,321.2,88,15.95,389.1,286.5,6325,9022.51
18/05/2017,24.11,76.05,50.8,80.75,13.528,444.3,1965,53.95,193.8,81.05,78.65,265.1,451.3,2299,318,87.25,15.77,382.2,282.3,6190,8938.37
17/05/2017,24.3,75.85,50.75,79.85,13.654,446,1952,54.1,193.7,81.7,79.3,269,453.2,2319,317.7,88,15.9,384.1,281.9,6160,9001.6
16/05/2017,24.78,77.15,52.4,81.85,14.059,453.1,1966,55.75,198.1,82.3,80.2,271.8,459.2,2355,327,89.75,16.25,395.1,285.5,6300,9127.61
15/05/2017,24.68,77.05,53,82.2,14.3,453.4,1963,56.3,199.8,81.3,80.45,269.5,456.9,2331,328.7,89.8,16.61,396.5,283.5,6255,9108.25
12/05/2017,24.71,76.55,52.9,81.6,14.223,455.3,1963,56.4,199.4,81.4,80.9,270.5,457.7,2320,326.7,89.55,16.82,393.4,281.9,6150,9123.41
11/05/2017,24.71,77,52.85,85.9,14.416,456.1,1948,56.25,198.4,80.75,78.95,267.4,451.5,2293,325,89,16.82,409.5,280,6300,9064.88
10/05/2017,24.76,77.45,53.5,85.5,14.551,456.8,1948,56.45,196.9,80.7,79.35,267.6,455.5,2304,329.1,90.1,17.05,410.9,279.4,6435,9089.8
09/05/2017,24.7,76.65,52.5,85.1,14.464,459.2,1961,56.75,196.1,80.95,79.15,272.6,454.2,2299,335.5,90.65,16.95,409.9,278.5,6485,9113.83
08/05/2017,24.46,75,52.2,84.7,14.937,458.6,1962,54.9,190.1,80.45,77.95,270.1,453.8,2268,334.2,89.85,16.97,406.7,277.1,6550,9039.61
05/05/2017,24.46,75.2,52.1,85.1,15.005,461.4,1954,57.1,188.4,80,76.85,268.9,448.9,2258,334.4,89.45,17.4,412.4,277.8,6490,9016.66
04/05/2017,24.41,74.55,52.05,84.95,14.898,459.3,1962,56.65,185.3,79.25,76.95,267.9,447,2264,334.1,89.1,17.4,406.6,276.8,6440,8980.02
03/05/2017,24.34,74.1,51.75,84.3,14.754,457,1948,56.1,188.1,77.5,76.8,265.1,443.7,2264,330,87.5,17.25,403.2,274.4,6385,8891.89
02/05/2017,24.41,75,51.7,83.55,14.657,449.7,1943,57.4,190.3,77.2,77,262.6,436.3,2263,332.3,86.8,17.11,402.6,273.7,6425,8868.56
28/04/2017,24.36,73.9,51.85,83.15,14.599,453.2,1917,56.4,188.5,76.65,76.55,260.3,434,2239,323.8,86.6,17,398.3,275.4,6350,8812.67
27/04/2017,24.35,74.8,50.75,84.2,14.715,451.1,1941,56.9,191.28,77.45,76.9,260.3,436.1,2250,323.8,86.8,16.65,399.9,273,6355,8844.78
26/04/2017,24.22,75.15,50.7,84,15.159,448.8,1925,57.3,195.26,77.55,76.15,257.8,438.9,2229,334.8,87.15,16.69,400,273.4,6380,8830.29
25/04/2017,23.96,75.05,50.65,82.35,14.763,445.9,1920,57.6,188.04,77.2,75.7,257,440.8,2214,334.1,87.1,16.53,383.6,273,6280,8775.24
24/04/2017,23.76,75.25,50.5,80.45,14.522,440.1,1923,57.6,180.63,77.3,74.1,255,437.3,2199,332.4,91.1,16.33,375.4,271.2,6245,8711.32
21/04/2017,23.17,72.65,49.21,78.55,13.924,427.8,1894,57.95,176.83,75.7,73.3,251.7,437.2,2185,326.8,88.9,15.56,366.3,264.6,6130,8553.99
20/04/2017,22.73,73.1,49.43,78.75,14.001,429.2,1911,58.35,176.64,75.6,73.25,253,437.2,2181,324.6,88.6,15.5,367.8,264,6190,8557.87
19/04/2017,22.28,72.35,48.5,78.7,13.866,427.6,1907,57.05,177.66,75.2,73.1,254.5,436.7,2169,320.3,88.25,15.42,367.4,263.5,6175,8532.27
18/04/2017,22.73,71.3,47.65,79.4,13.663,425.4,1891,56.7,177.38,75.9,72.9,252.8,433.7,2159,322.3,88.4,15.2,364.7,263.2,6165,8529.28
13/04/2017,22.99,72.3,49.29,80.1,13.895,428.6,1897,57.85,179.33,76.4,73.9,256.7,436.1,2181,325.3,89.25,15.45,371.9,266.7,6275,8629.02
12/04/2017,23.1,72.65,49.7,80.75,14.02,429.3,1903,58.6,180.35,76.65,74.2,257.8,437.2,2179,327.2,89.6,15.54,371.5,267.5,6370,8663.77
11/04/2017,23.15,71.75,49.99,80.5,14.097,424.7,1889,58.9,177.48,75.8,74.45,257.3,436.5,2156,327,89.8,15.7,368.5,268.6,6290,8641.55
10/04/2017,23.3,71,50.15,79,14.213,424.6,1820,58.75,177.01,75.6,74.25,255.8,438.5,2157,326.1,89.95,15.82,356.3,268.3,6245,8616.68
07/04/2017,23.51,70.95,50.05,79.1,14.011,423.7,1817,58.8,176,76.8,74.1,256.4,437.3,2155,323.4,89.9,15.68,356.6,268.3,6120,8640.91
06/04/2017,23.47,70.25,50.15,78.65,14.107,426.3,1808,58.95,176.09,76.6,74.15,256.8,437.5,2150,323.9,90.3,15.69,355.9,267.7,6100,8638.37
05/04/2017,23.34,70.4,49.97,77.9,14.069,427.8,1801,59.35,176.37,76.5,74.6,257.9,438,2144,320.3,89.6,15.67,351.1,265.5,6025,8640.51
04/04/2017,23.42,70.4,49.65,78.3,14.049,429.2,1795,59.4,174.05,76.75,74.75,257,458.6,2126,322,89.5,15.73,355.1,263.8,6075,8646.99
03/04/2017,23.29,70.75,49.52,78.65,14.097,431.1,1792,59.1,173.96,76.75,74.35,256.2,461.4,2137,321.4,89.45,15.8,358.9,262.2,6055,8633.86
31/03/2017,23.43,71.15,50,79.2,14.377,431.8,1804,59.2,175.44,76.85,74.35,255.8,462.1,2137,323.2,89.95,16.03,358.7,267.4,6010,8658.89
30/03/2017,23.37,70.75,49.91,78.05,14.551,439.4,1802,59,175.53,77.3,75.05,257.9,458,2125,324.4,90,15.95,356.1,280.8,6050,8704.39
29/03/2017,23.22,69.2,49.66,78.5,14.377,438,1787,57.6,172.29,77.6,74.5,255.4,456.1,2114,322.7,88.85,15.78,352.5,281.9,6050,8661.53
28/03/2017,23.15,69.4,49.7,77.5,14.3,437.2,1790,57.3,168.49,77.05,73.75,253.1,456.2,2101,318.2,88.65,15.6,349.9,283.5,5950,8597.02
27/03/2017,22.93,69.5,49.23,77.75,14.155,434.9,1796,56.95,168.4,77.4,73.85,252.9,456.3,2097,317.3,89.15,15.44,350.9,283.4,5910,8594.54
24/03/2017,23.18,70.3,49.49,78.45,14.088,436.5,1857,57.65,168.86,77.2,73.75,252.9,457,2100,317.6,89.05,15.54,354,286.7,5940,8613.64
23/03/2017,23.28,69.95,49.37,78.2,14.049,436.6,1849,58,169.51,77.4,74.15,252.6,460.3,2105,319.5,89.9,15.6,353.4,286.1,5900,8628.64
22/03/2017,22.96,69.45,49.05,76.9,14.329,432.2,1846,57.2,167.75,76.95,73.4,250.2,457.1,2160,316.7,89.35,15.53,345,284.4,5870,8567.88
21/03/2017,23.1,70.25,49.28,76.3,14.59,432.4,1852,57.55,168.77,77.1,74.45,250.1,457.8,2160,320.1,90.35,15.8,342.8,286,5810,8614.86
20/03/2017,23.29,70.1,49.31,77.55,14.792,435.4,1851,58.6,171.09,77.45,75.65,253.1,458.2,2161,322.9,90.8,15.89,345.7,287,5905,8695.04
17/03/2017,23.21,70.8,49.25,77.8,14.937,435.8,1839,58.8,171.18,77.2,75.6,253.3,459.6,2161,322.4,90.65,16.04,347.7,287,5875,8698.53
16/03/2017,23.02,69.95,49.83,77.65,14.956,431.9,1836,58.05,170.44,76.9,75.3,251.9,450.8,2145,322.8,90.8,16.14,350.7,285.7,5880,8667.48
15/03/2017,22.9,69.8,49.98,76.35,15.053,429.8,1824,58,170.34,76.6,75.45,257.9,447.7,2138,322.7,90.2,16.17,346.9,284.6,5855,8688.86
14/03/2017,22.74,69.8,49.07,76.7,14.831,430.5,1813,57.25,170.53,76.05,75.6,259.3,447.8,2131,320.8,89.25,15.98,347.1,282.8,5820,8663.54
13/03/2017,22.71,70,49.7,76.75,14.976,442,1823,57.9,170.16,75.9,75.75,259.6,447.5,2135,323.9,90.25,16.09,346.3,283.6,5845,8683.05
10/03/2017,22.75,69.8,49.34,76.2,15.033,440,1817,57.4,170.81,75.45,76.1,258.5,448.6,2124,324.9,90.3,16.17,343.7,282.7,5755,8669.97
09/03/2017,22.64,70,49,75.7,14.908,436.8,1810,57.75,168.03,75.25,75.65,257.7,444.7,2113,325,90.15,16.11,341.2,281.9,5690,8639.7
08/03/2017,22.94,70.1,48.59,76.35,14.889,438.4,1798,58,168.49,75,75.3,258.6,442.9,2102,323.1,89.75,15.92,344.2,280.8,5700,8626.65
07/03/2017,22.84,70.3,48.7,75.6,14.676,438.7,1815,58.65,169.05,75.45,75.05,258.5,445.2,2118,322.5,90,15.9,340.4,280.2,5640,8623.97
06/03/2017,22.79,70.2,49.09,75.5,14.734,437.8,1823,58.35,170.16,75.2,76.3,260.6,446.5,2116,323.3,90.2,16.02,338.7,283.1,5595,8664.8
03/03/2017,22.91,69.8,49.25,75.25,15.39,438,1818,58.8,171.18,74.65,76.25,260.3,446.4,2116,325.3,90.45,16.22,336.6,283.8,5590,8670.06
02/03/2017,23.04,70.5,49.3,75.3,15.217,439.3,1815,59.1,171.46,74.6,75.85,262.1,446.2,2131,321.6,90.4,16.13,334.7,281.5,5600,8661.63
01/03/2017,23.08,72.6,49.28,75.15,15.371,439.1,1819,58,170.34,74.7,78.75,246,444,2133,321.4,90,16.2,336.8,280.3,5605,8634.7
28/02/2017,22.72,72.2,49.15,74,14.619,434.6,1824,57.15,171.36,74.25,78.4,244.7,442.2,2135,316,89.8,15.47,333.9,277.3,5655,8545.81
27/02/2017,22.63,71,48.93,74.45,14.541,430,1834,56.4,167.66,74.3,77.85,243.6,448.8,2133,315.1,90.3,15.44,337.1,275.7,5685,8520.56
24/02/2017,22.62,70.5,48.63,75,14.503,426.6,1821,55.65,166.64,74.5,77.6,245.2,449.6,2131,314.6,90.7,15.45,342.2,275.5,5605,8525.62
23/02/2017,22.93,71.3,49.39,75.85,14.86,430.9,1825,56.9,167.66,74.8,77.6,245.1,452.3,2143,317.9,91.5,15.63,345.2,279.1,5455,8569.36
22/02/2017,23.03,71.3,49.07,76.7,14.976,429.6,1823,57.55,168.68,74.3,77.8,246.3,452.2,2142,318,92.95,15.7,346.5,279.9,5440,8585.85
21/02/2017,23.14,71.8,48.9,76.45,15.091,430.2,1808,57.45,167.66,73.4,77.4,246.5,452.8,2120,318.4,93.25,15.98,346.8,281.3,5415,8567.18
20/02/2017,22.8,71.15,48.75,75.95,14.976,428.8,1812,56.9,166.55,73.25,76.7,244,451.9,2130,315.7,93.1,15.96,343.6,279.1,5420,8514.52
17/02/2017,22.76,70.7,48.35,74.8,14.773,426.9,1801,55.85,166.36,73.85,77,243.5,447.9,2129,313.2,92.75,15.81,336.6,278.6,5395,8506.49
16/02/2017,22.94,71.35,48.8,76.3,14.628,427.4,1784,56.4,166.36,72.45,76.2,242.8,447,2126,314.1,93.1,15.94,339.7,279.4,5395,8467.52
15/02/2017,22.98,71.8,49.01,76.3,14.879,428.5,1780,56.85,164.88,73.15,75.8,241.5,443.4,2128,315.9,92.5,16.15,335.9,281.5,5440,8486.27
14/02/2017,22.9,71.65,48.21,75.65,14.57,425.8,1775,56.25,164.42,73,75.1,237.4,441.3,2118,313.1,93.8,15.94,337,282.8,5345,8426.15
13/02/2017,23,71.05,47.83,75.9,14.242,428.3,1765,56.55,164.69,73.65,75.5,240,442.1,2114,311.3,94.2,15.89,339.9,281.1,5405,8462.88
10/02/2017,22.94,70.45,47.37,75.4,14.088,429.1,1768,56.25,164.42,73.8,75.4,240,444,2113,310.2,94.3,15.95,337.7,280.4,5400,8456.22
09/02/2017,22.78,69.85,47.22,74.4,14.146,425.3,1769,55.8,163.86,73.95,75,239.9,444.3,2092,308.1,95.2,15.98,335,282.5,5350,8437.54
08/02/2017,22.53,69.35,47.07,73.75,13.895,424.9,1770,54.3,161.73,74.1,74.1,237.4,440.6,2085,303.9,94.1,15.78,335.6,284,5310,8378.73
07/02/2017,23.32,70.75,46.88,74.75,14.29,422.4,1750,54.3,162.38,72.85,73.95,238.5,434.6,2068,306.7,93.8,15.79,338.6,284.9,5265,8370.14
06/02/2017,23.18,70.9,46.86,74.2,14.426,420.1,1727,54.7,159.23,72.65,73.35,236.1,431.2,2062,306.5,93.9,15.82,340,285.2,5260,8330.93
03/02/2017,23.45,70.95,46.75,75.55,14.551,422.2,1716,55.05,161.92,72.85,72.95,235.8,432.4,2076,308.1,94.4,16,347.5,286.7,5265,8350.84
02/02/2017,23.43,71.15,46.29,75.85,14.3,420.8,1723,54.25,161.64,72,72.1,233.5,430.3,2074,303.3,93.6,15.71,354.2,283.5,5225,8276.7
01/02/2017,23.48,71.1,46.82,75.85,14.647,420.9,1743,53.65,162.38,72.15,72.55,237.5,433,2073,306.2,93.35,15.91,350.7,286.2,5200,8329.17
31/01/2017,23.43,70.4,46.24,76.7,14.464,421.6,1779,52.9,167.57,72.3,72.45,233,435,2092,299.1,92.1,15.97,349.5,283.5,5185,8291.69
30/01/2017,23.52,70.45,46.11,76.35,14.667,421.1,1854,53.3,169.6,72.4,72,234,433.4,2088,298.5,92.55,16.14,346.5,284.3,5135,8320.83
27/01/2017,23.75,71.15,46.09,77.2,14.744,425,1825,54.05,169.79,73.15,71.9,236.3,437,2104,300.8,94,16.25,350.7,289.7,5100,8379.57
26/01/2017,23.75,72.75,47.37,77.35,15.294,428.5,1814,54.25,172.75,72.8,71.9,235.7,437.3,2101,302.9,93.3,17.02,354.8,288.6,5075,8405.48
25/01/2017,23.48,72.6,47.07,78.25,15.352,427,1840,54.9,172.1,73.8,71.25,234.8,438,2097,303.1,94.2,17.23,356,287.9,5030,8387.55
24/01/2017,22.84,71.55,46.3,76.55,14.763,422,1822,53.1,169.88,73.35,69.55,231.4,437.5,2076,296,92.6,16.81,347.8,278.2,4912,8246.66
23/01/2017,22.68,70.9,45.32,76.3,14.609,421.1,1819,51.3,169.88,73.1,70.05,232.2,439.2,2051,294.2,92.05,16.48,343.7,276.5,4847,8229.01
20/01/2017,22.83,70.7,46.63,76.25,15.005,420.7,1811,51.05,169.88,73.35,70.9,233.5,441.8,2094,295.2,92.45,16.69,345.2,277.7,4825,8275.13
19/01/2017,22.67,70.75,47.05,76.7,14.86,422.4,1818,51.1,169.79,73.2,71.1,233,446.7,2090,296.4,92.5,16.77,348.1,276.3,4815,8273.08
18/01/2017,22.48,69.8,47.3,76,14.744,424.2,1806,51.2,170.34,73.75,72.2,235.6,449.6,2088,292.4,92.9,16.55,344.4,278,4798,8312.42
17/01/2017,22.41,70,47.85,76.4,15.12,424.6,1814,52.15,168.77,73.35,71.35,234.7,452.4,2090,292.9,93.3,16.91,346.2,278.3,4781,8304.1
16/01/2017,22.47,70.05,47.78,76.8,15.294,415.2,1825,52.6,170.07,74.05,72.1,235.6,454.3,2139,292.6,94.05,17.04,350.3,281.5,4796,8362.6
13/01/2017,22.67,70.6,48.14,77.4,15.555,414,1848,54.25,171.55,74.5,73,239,461.2,2146,295.6,96.4,17.34,353.6,283.7,4831,8452.19
12/01/2017,22.37,70.55,47.18,77,15.101,412.7,1851,53,170.9,74.45,72.8,235.9,459,2121,294.3,95.3,16.7,349.8,280.3,4799,8375.02
11/01/2017,22.61,70.1,47.31,70.9,15.468,413,1859,53.25,172.66,74.3,74.45,240.8,461.3,2116,295.2,96.15,16.75,331.7,284.2,4824,8427.15
10/01/2017,22.12,69.85,47.46,70.9,15.333,410.2,1845,53.9,170.62,74.3,75.4,243.4,461.9,2098,294.3,95.85,16.78,330.2,284.1,4801,8449.19
09/01/2017,21.85,69.35,47.2,68.2,15.352,409.7,1865,53.65,170.16,74.7,75,241.9,466.2,2114,297.1,96.05,16.8,321.1,284.6,4813,8424.86
06/01/2017,21.94,69.4,47.86,67.4,15.333,410.3,1869,54.15,170.81,74.6,74.75,241.3,467.1,2101,298.3,96.8,17,312.4,285.6,4789,8417.46
05/01/2017,21.77,69.45,48.43,66.15,15.207,410.7,1874,53.95,170.07,74.1,74.9,241.2,466.8,2104,298,97.05,16.97,310.6,285.8,4858,8392.49
04/01/2017,21.76,69.45,48.14,66.5,15.516,406.9,1873,53.65,169.14,73.3,74.35,238.1,459.5,2091,298.5,98,17.12,313.4,287.1,4865,8354.81
03/01/2017,21.73,67.55,47.67,67.25,14.995,409.9,1859,53.45,163.86,72.7,75.05,236,452.3,2094,296.5,97.55,16.7,315.1,286,4888,8316.18
30/12/2016,21.48,66.65,45.23,67.45,14.097,408.2,1866,53.65,163.3,73.05,74.1,232.6,456.1,2072,288.2,96.5,15.95,316.7,280.4,4892,8219.87
29/12/2016,21.61,66.8,45.52,67.35,14.126,409.2,1858,54.1,163.3,73.25,74.45,234,456.3,2070,288.6,96.5,15.97,315.9,280.6,4910,8251.13
28/12/2016,21.79,66.75,45.81,67.65,14.619,409.7,1849,53.95,162.84,73.05,74.2,233,455.8,2073,289.4,96.9,16.16,316.6,281.2,4910,8256.61
27/12/2016,21.66,67.55,45.82,67.2,14.59,409,1842,53.85,162.56,73.25,74.15,233.5,457.1,2064,290.3,97.6,16.18,314.8,281.3,4891,8259.45
23/12/2016,21.65,66.9,45.73,66.5,14.657,407.2,1838,53.35,160.71,73.1,73.9,232.2,455.4,2063,290.3,97.05,16.08,315.1,281.5,4894,8232.64
22/12/2016,21.61,66.65,45.8,67,14.792,404.6,1837,53.1,162.19,73.15,73.85,231.9,451.1,2067,288.3,96.35,16.32,316.5,280.5,4878,8237.98
21/12/2016,21.62,67.05,45.98,66.85,14.927,401.7,1822,53.35,161.82,72.95,73.7,233.2,452.1,2056,287.5,96.1,16.47,313.8,279.9,4850,8233.45
20/12/2016,21.69,67.35,46.35,67.35,15.294,401.7,1831,53.1,160.8,72.85,73.95,233.5,453.8,2061,288.9,97.15,16.5,315.5,280.8,4855,8243
19/12/2016,21.55,66.4,45.86,67.15,14.908,401.1,1832,53.15,158.77,72.95,73.75,233.7,452.4,2068,286.6,96.4,16.48,307.8,279.2,4849,8234.49
16/12/2016,21.58,66.7,46.25,66.85,15.178,400.1,1832,53.1,157.01,72.2,73.7,233.5,447.3,2055,289.3,96.8,16.58,308.4,280.1,4798,8227.72
15/12/2016,21.6,67.6,46.74,66.35,15.362,401.6,1820,53.4,149.87,72.45,73.4,232.8,449.4,2070,289.9,96.7,16.78,308.3,278.2,4835,8214.3
14/12/2016,21.5,66.45,46.12,66.95,14.763,402,1806,52.8,157.1,72.35,72.2,231.3,448.4,2057,287.6,96.25,16.57,312.8,277.1,4850,8140.41
13/12/2016,21.45,66.35,46.18,67.9,14.792,404.9,1807,53.8,158.77,72.15,72,230.4,450.4,2065,286,96,16.82,315.2,278.8,4852,8162.53
12/12/2016,21.52,64.8,46.01,66.65,14.705,399.8,1805,53.45,156.17,70.8,70.2,225.5,444,2021,284.1,95.1,16.85,312.4,275.5,4851,8040.09
09/12/2016,21.28,64.95,46.35,67.5,15.053,402,1821,54.25,164.97,71,70.75,227.8,446.8,2029,286.5,96.25,17.08,317.6,277.9,4934,8099.63
08/12/2016,21.23,65.45,46.59,67.8,15.294,397,1786,54.3,162.84,68.7,68.5,220.4,437.6,2006,287.7,96,17.53,320.3,277,4957,7953.68
07/12/2016,21.13,64.55,46.48,67.45,14.831,398,1775,54.4,164.51,68.15,68.75,221.2,438.8,1994,284.8,97,17.42,319.3,275.5,4932,7930.25
06/12/2016,21.16,63.6,45.74,66.6,13.808,399.5,1787,53.55,165.34,68.4,69.4,223.5,437.6,2030,281.6,95.75,16.82,313.1,269.5,4941,7912.39
05/12/2016,21.22,62.4,44.84,66.7,13.219,401.7,1768,53.65,163.95,68,69.5,222.1,433.9,2030,279.1,94.45,16.11,311.6,266,4953,7845.68
02/12/2016,20.84,62.35,44.69,65.25,13.162,397.4,1790,52.85,163.68,68,68.75,220.6,431,2023,274.7,92.7,15.92,298,262.5,4939,7784.01
01/12/2016,20.87,62.45,44.83,65.15,13.432,397.4,1778,53.05,164.23,67.3,68.85,222.2,429.3,2021,276.7,92.15,16.2,297.2,262.3,4940,7779.11
30/11/2016,20.72,62.65,44.93,66.45,13.046,402.5,1812,53.85,168.21,68.4,70.25,226.7,434.5,2043,279.6,93.6,16.17,298.9,266.5,4933,7875.19
29/11/2016,20.68,62.5,44.51,65.2,12.988,400.7,1820,52.55,167.38,68.3,70.05,226.4,433.5,2023,280.1,93.1,15.79,295.8,265,4888,7845.01
28/11/2016,20.72,62,44.72,64.35,12.969,401.5,1819,52.15,166.45,68.55,70.2,226,432.9,2008,273.9,92.45,15.72,288.3,263.7,4903,7823.23
25/11/2016,20.93,62.35,45.14,64.6,13.258,403.8,1830,53.15,167.2,69,70.6,227.1,435.2,2000,276.4,93.3,15.96,290.8,268.3,4925,7881.53
24/11/2016,20.85,62.3,45.52,64.75,13.557,405,1814,53.85,166.73,67.75,69.75,223.8,432.6,2008,277.4,93.3,15.98,289.5,269.1,4870,7798.5
23/11/2016,20.87,62.25,45.1,64,13.499,402.4,1786,53.75,165.99,67.45,69.1,222.8,432.4,1991,275.8,93.2,15.88,286.3,269,4810,7752.24
22/11/2016,20.89,62.55,44.8,63.9,13.49,403.2,1787,54.35,167.01,67.4,68.5,223.7,432.5,2000,276.6,93.2,15.9,285.6,268.3,4824,7741.82
21/11/2016,20.85,62,44.61,65.85,13.47,404.9,1799,53.55,168.31,68.15,70.65,230.9,432.8,2005,273.4,92.55,15.84,296.3,264.9,4864,7849.86
18/11/2016,20.89,61.1,45.05,66.05,13.634,406.6,1797,53.85,169.05,68.45,71.6,232,436.4,2000,275.5,92.75,16.07,298.3,266.6,4891,7904.55
17/11/2016,21.04,61.3,44.76,66.15,13.798,405.4,1811,54.9,168.03,69,72.7,234.2,437,1986,275.2,93.25,16.07,300.2,267.3,4893,7964.68
16/11/2016,21.01,60.45,43.93,65,13.856,400.4,1790,54.35,166.82,69.05,72.2,232.3,433.5,1966,274,92.25,15.99,297.2,262.6,4817,7914.02
15/11/2016,21.12,61.05,43.61,65.3,14.184,398.5,1794,56.25,164.14,68.65,71.7,232.6,434.3,1945,274.4,92.75,16.17,299.5,261.6,4822,7909.2
14/11/2016,21.12,61.7,43.7,65.8,14.136,401.2,1754,56.05,163.77,67.9,72.15,233.5,434.9,1918,275.5,92.3,16.28,299.2,262.6,4808,7900.57
11/11/2016,21.01,59.95,42.42,66.15,13.345,403,1761,54.9,165.53,68.6,72.5,234.5,435.4,1954,273.3,91.75,15.43,299,261.6,4871,7880.29
10/11/2016,21.02,59.85,42.7,66.6,13.152,407.5,1753,56.95,167.94,68.9,73.3,237.2,436.4,1965,277.1,92.85,15.26,295.6,261.2,4990,7928.77
09/11/2016,20.78,57.65,41.6,66.85,12.544,410.4,1848,56.2,169.42,70.45,72.45,236.2,448.4,1989,266.8,91.85,14.04,299.6,259.7,4933,7897.84
08/11/2016,20.33,57.6,40.34,67.05,12.11,407.6,1860,54.15,167.57,71.2,69.4,224.9,444.6,1998,263.7,90.9,13.82,297.5,256.6,4777,7744.03
07/11/2016,20.36,57.7,39.51,67.9,12.177,408.6,1873,53.65,167.29,71.15,69.3,224.6,443.1,1999,261.1,90.4,13.71,298.8,255.4,4742,7735.22
04/11/2016,19.91,57.05,38.29,66.35,11.724,402.5,1856,51.35,164.69,70.5,68.15,220.1,441.2,1980,253.5,89.25,13.16,293.4,249.1,4643,7593.2
03/11/2016,19.96,57.5,38.88,63.1,11.888,405.7,1866,50.75,166.73,70.75,68.95,222.7,447,1984,256.2,90.7,13.32,288.4,252.4,4693,7640.94
02/11/2016,19.95,57.4,38.84,62.65,12.795,407.9,1888,50.9,168.58,71.45,69.45,224.3,447.2,1983,254.4,90,13.45,289.8,252.9,4661,7700.41
01/11/2016,20.12,58.3,39.73,63.3,13.171,414.2,1894,52.15,170.62,71.55,69.85,224.6,448.3,1987,259.2,91.95,13.75,295,256,4786,7761.34
31/10/2016,20.4,58.85,40.11,63.65,13.335,418.7,1915,52.85,173.03,71.75,70.4,227.5,452.7,2006,262,91.9,14,297.7,258.9,4756,7827.74
28/10/2016,20.45,59.4,40.1,64.8,13.519,416,1917,53.05,174.61,72.8,71.1,229.8,456,2011,261.3,92.8,14.26,305,259.5,4247,7908.57
27/10/2016,20.55,59.1,40.15,65.1,13.509,422.1,1922,53.6,163.77,73.2,71.4,230.3,455.9,2023,260.7,93.1,13.93,307.4,260.5,4433,7924.39
26/10/2016,22,59.05,40.19,65.7,13.316,420.8,1921,53.35,163.21,72.25,71.2,226.5,456.6,2084,258.5,92.65,13.7,310.3,259.6,4499,7892.77
25/10/2016,22,58.8,40.68,65.15,13.19,422,1930,53.65,164.23,72.1,72.55,228.2,457.7,2112,257.6,93.05,13.69,308.8,259.4,4515,7929.87
24/10/2016,22.13,58.65,40.4,65.05,13.374,423.9,1924,53.4,167.38,72.4,74.6,230.7,453.5,2114,259.2,91.45,13.72,310.8,258.8,4531,7991.88
21/10/2016,22.18,58.75,40.03,65.05,13.104,427.3,1924,53.3,171.27,73.15,74.9,232.3,454.1,2115,256.4,90.65,13.55,306.7,257.4,4666,8034.86
20/10/2016,22.19,57,39.86,65.85,13.094,426.5,1935,53.3,171.46,74.05,75.2,232.5,452.9,2124,257.1,90.15,13.5,308.9,256.5,4565,8069.27
19/10/2016,22.21,57.45,40.04,66.45,13.036,428.6,1955,52.9,172.1,74.65,74.9,233.8,453.4,2130,257.3,89.9,13.49,305.7,256.2,4681,8093.78
18/10/2016,22.2,56.15,39.94,65.2,12.698,427,1943,52.65,170.72,74.9,75.15,233.6,454,2105,257.7,89.35,13.33,301.1,256,4663,8074.69
17/10/2016,22.09,55.6,39.48,63.95,12.457,423.9,1932,50.95,167.66,74.5,74.5,232.7,450.6,2111,254.7,88.05,13.15,300.8,251.8,4707,8000.96
14/10/2016,22.16,56.1,39.96,66.3,12.554,425.6,1947,51.15,168.58,75.3,75.4,235.8,452.4,2119,256.3,88.7,13.28,311.5,254,4725,8089.91
13/10/2016,21.91,55.75,39.7,64.95,12.177,421.9,1922,49.7,167.75,74.4,74.55,234,449,2102,251.3,87,13.11,304.8,249.5,4633,7999.93
12/10/2016,22.13,57.05,40.73,63.75,12.583,420.9,1930,51.3,167.38,74.8,74.85,235.5,451.5,2143,254.4,87.9,13.57,291.5,254.6,4677,8068.56
11/10/2016,22.19,56.9,40.67,63.35,12.718,423.9,1947,51.85,169.79,75.35,76,238.9,453.2,2154,253.1,87.7,13.61,291.9,255.9,4666,8135.15
10/10/2016,22.49,56.2,40.72,61.15,12.698,425.4,1981,52.6,172.75,75.7,76.35,241,452,2175,254.6,88.3,13.63,280.4,258.4,4692,8172.22
07/10/2016,22.31,56,40.26,59.8,12.602,423,1976,51.9,171.83,75.25,76.55,238.3,449.9,2159,253.6,85.9,13.62,277.3,256.3,4680,8124.59
06/10/2016,22.38,56.65,40.79,59.9,12.708,426.9,1994,52.45,172.48,76.15,76.85,239.3,451.8,2171,254.9,84.75,13.71,277.3,254.6,4725,8170.44
